번호,기간,지역,상표,셀프여부,휘발유
A0011554,20210601.0,강원 강릉시,알뜰(ex),셀프,1510.0
A0011554,20210602.0,강원 강릉시,알뜰(ex),셀프,1511.0
A0011554,20210603.0,강원 강릉시,알뜰(ex),셀프,1512.0
A0011554,20210604.0,강원 강릉시,알뜰(ex),셀프,1514.0
A0011554,20210605.0,강원 강릉시,알뜰(ex),셀프,1515.0
A0011554,20210606.0,강원 강릉시,알뜰(ex),셀프,1516.0
A0011554,20210607.0,강원 강릉시,알뜰(ex),셀프,1518.0
A0011555,20210601.0,강원 강릉시,알뜰(ex),셀프,1510.0
A0011555,20210602.0,강원 강릉시,알뜰(ex),셀프,1511.0
A0011555,20210603.0,강원 강릉시,알뜰(ex),셀프,1512.0
A0011555,20210604.0,강원 강릉시,알뜰(ex),셀프,1514.0
A0011555,20210605.0,강원 강릉시,알뜰(ex),셀프,1515.0
A0011555,20210606.0,강원 강릉시,알뜰(ex),셀프,1516.0
A0011555,20210607.0,강원 강릉시,알뜰(ex),셀프,1518.0
A0011572,20210601.0,강원 강릉시,SK에너지,일반,1553.0
A0011572,20210602.0,강원 강릉시,SK에너지,일반,1553.0
A0011572,20210603.0,강원 강릉시,SK에너지,일반,1563.0
A0011572,20210604.0,강원 강릉시,SK에너지,일반,1563.0
A0011572,20210605.0,강원 강릉시,SK에너지,일반,1563.0
A0011572,20210606.0,강원 강릉시,SK에너지,일반,1563.0
A0011572,20210607.0,강원 강릉시,SK에너지,일반,1563.0
A0011570,20210601.0,강원 강릉시,SK에너지,일반,1579.0
A0011570,20210602.0,강원 강릉시,SK에너지,일반,1579.0
A0011570,20210603.0,강원 강릉시,SK에너지,일반,1579.0
A0011570,20210604.0,강원 강릉시,SK에너지,일반,1579.0
A0011570,20210605.0,강원 강릉시,SK에너지,일반,1549.0
A0011570,20210606.0,강원 강릉시,SK에너지,일반,1549.0
A0011570,20210607.0,강원 강릉시,SK에너지,일반,1579.0
A0011571,20210601.0,강원 강릉시,SK에너지,셀프,1554.0
A0011571,20210602.0,강원 강릉시,SK에너지,셀프,1554.0
A0011571,20210603.0,강원 강릉시,SK에너지,셀프,1564.0
A0011571,20210604.0,강원 강릉시,SK에너지,셀프,1564.0
A0011571,20210605.0,강원 강릉시,SK에너지,셀프,1564.0
A0011571,20210606.0,강원 강릉시,SK에너지,셀프,1564.0
A0011571,20210607.0,강원 강릉시,SK에너지,셀프,1564.0
A0011577,20210601.0,강원 강릉시,SK에너지,셀프,1559.0
A0011577,20210602.0,강원 강릉시,SK에너지,셀프,1559.0
A0011577,20210603.0,강원 강릉시,SK에너지,셀프,1569.0
A0011577,20210604.0,강원 강릉시,SK에너지,셀프,1569.0
A0011577,20210605.0,강원 강릉시,SK에너지,셀프,1569.0
A0011577,20210606.0,강원 강릉시,SK에너지,셀프,1569.0
A0011577,20210607.0,강원 강릉시,SK에너지,셀프,1569.0
A0011607,20210601.0,강원 강릉시,S-OIL,일반,1548.0
A0011607,20210602.0,강원 강릉시,S-OIL,일반,1548.0
A0011607,20210603.0,강원 강릉시,S-OIL,일반,1548.0
A0011607,20210604.0,강원 강릉시,S-OIL,일반,1548.0
A0011607,20210605.0,강원 강릉시,S-OIL,일반,1548.0
A0011607,20210606.0,강원 강릉시,S-OIL,일반,1548.0
A0011607,20210607.0,강원 강릉시,S-OIL,일반,1548.0
A0011360,20210601.0,강원 강릉시,현대오일뱅크,일반,1519.0
A0011360,20210602.0,강원 강릉시,현대오일뱅크,일반,1519.0
A0011360,20210603.0,강원 강릉시,현대오일뱅크,일반,1519.0
A0011360,20210604.0,강원 강릉시,현대오일뱅크,일반,1519.0
A0011360,20210605.0,강원 강릉시,현대오일뱅크,일반,1549.0
A0011360,20210606.0,강원 강릉시,현대오일뱅크,일반,1549.0
A0011360,20210607.0,강원 강릉시,현대오일뱅크,일반,1549.0
A0011548,20210601.0,강원 강릉시,NH-OIL,일반,1555.0
A0011548,20210602.0,강원 강릉시,NH-OIL,일반,1555.0
A0011548,20210603.0,강원 강릉시,NH-OIL,일반,1555.0
A0011548,20210604.0,강원 강릉시,NH-OIL,일반,1555.0
A0011548,20210605.0,강원 강릉시,NH-OIL,일반,1555.0
A0011548,20210606.0,강원 강릉시,NH-OIL,일반,1555.0
A0011548,20210607.0,강원 강릉시,NH-OIL,일반,1555.0
A0011549,20210601.0,강원 강릉시,NH-OIL,일반,1555.0
A0011549,20210602.0,강원 강릉시,NH-OIL,일반,1555.0
A0011549,20210603.0,강원 강릉시,NH-OIL,일반,1555.0
A0011549,20210604.0,강원 강릉시,NH-OIL,일반,1555.0
A0011549,20210605.0,강원 강릉시,NH-OIL,일반,1555.0
A0011549,20210606.0,강원 강릉시,NH-OIL,일반,1555.0
A0011549,20210607.0,강원 강릉시,NH-OIL,일반,1555.0
A0011547,20210601.0,강원 강릉시,NH-OIL,일반,1540.0
A0011547,20210602.0,강원 강릉시,NH-OIL,일반,1540.0
A0011547,20210603.0,강원 강릉시,NH-OIL,일반,1540.0
A0011547,20210604.0,강원 강릉시,NH-OIL,일반,1540.0
A0011547,20210605.0,강원 강릉시,NH-OIL,일반,1540.0
A0011547,20210606.0,강원 강릉시,NH-OIL,일반,1540.0
A0011547,20210607.0,강원 강릉시,NH-OIL,일반,1540.0
A0011351,20210601.0,강원 강릉시,S-OIL,셀프,1519.0
A0011351,20210602.0,강원 강릉시,S-OIL,셀프,1519.0
A0011351,20210603.0,강원 강릉시,S-OIL,셀프,1519.0
A0011351,20210604.0,강원 강릉시,S-OIL,셀프,1534.0
A0011351,20210605.0,강원 강릉시,S-OIL,셀프,1534.0
A0011351,20210606.0,강원 강릉시,S-OIL,셀프,1534.0
A0011351,20210607.0,강원 강릉시,S-OIL,셀프,1534.0
A0011353,20210601.0,강원 강릉시,S-OIL,셀프,1529.0
A0011353,20210602.0,강원 강릉시,S-OIL,셀프,1529.0
A0011353,20210603.0,강원 강릉시,S-OIL,셀프,1529.0
A0011353,20210604.0,강원 강릉시,S-OIL,셀프,1539.0
A0011353,20210605.0,강원 강릉시,S-OIL,셀프,1539.0
A0011353,20210606.0,강원 강릉시,S-OIL,셀프,1539.0
A0011353,20210607.0,강원 강릉시,S-OIL,셀프,1539.0
A0000160,20210601.0,강원 강릉시,GS칼텍스,일반,1579.0
A0000160,20210602.0,강원 강릉시,GS칼텍스,일반,1579.0
A0000160,20210603.0,강원 강릉시,GS칼텍스,일반,1579.0
A0000160,20210604.0,강원 강릉시,GS칼텍스,일반,1579.0
A0000160,20210605.0,강원 강릉시,GS칼텍스,일반,1579.0
A0000160,20210606.0,강원 강릉시,GS칼텍스,일반,1579.0
A0000160,20210607.0,강원 강릉시,GS칼텍스,일반,1579.0
A0011388,20210601.0,강원 강릉시,S-OIL,일반,1575.0
A0011388,20210602.0,강원 강릉시,S-OIL,일반,1575.0
A0011388,20210603.0,강원 강릉시,S-OIL,일반,1575.0
A0011388,20210604.0,강원 강릉시,S-OIL,일반,1575.0
A0011388,20210605.0,강원 강릉시,S-OIL,일반,1575.0
A0011388,20210606.0,강원 강릉시,S-OIL,일반,1575.0
A0011388,20210607.0,강원 강릉시,S-OIL,일반,1575.0
A0011491,20210601.0,강원 강릉시,GS칼텍스,일반,1586.0
A0011491,20210602.0,강원 강릉시,GS칼텍스,일반,1586.0
A0011491,20210603.0,강원 강릉시,GS칼텍스,일반,1586.0
A0011491,20210604.0,강원 강릉시,GS칼텍스,일반,1586.0
A0011491,20210605.0,강원 강릉시,GS칼텍스,일반,1586.0
A0011491,20210606.0,강원 강릉시,GS칼텍스,일반,1586.0
A0011491,20210607.0,강원 강릉시,GS칼텍스,일반,1597.0
A0011436,20210601.0,강원 강릉시,S-OIL,셀프,1530.0
A0011436,20210602.0,강원 강릉시,S-OIL,셀프,1530.0
A0011436,20210603.0,강원 강릉시,S-OIL,셀프,1535.0
A0011436,20210604.0,강원 강릉시,S-OIL,셀프,1535.0
A0011436,20210605.0,강원 강릉시,S-OIL,셀프,1535.0
A0011436,20210606.0,강원 강릉시,S-OIL,셀프,1535.0
A0011436,20210607.0,강원 강릉시,S-OIL,셀프,1535.0
A0010217,20210601.0,강원 강릉시,알뜰(ex),셀프,1493.0
A0010217,20210602.0,강원 강릉시,알뜰(ex),셀프,1493.0
A0010217,20210603.0,강원 강릉시,알뜰(ex),셀프,1493.0
A0010217,20210604.0,강원 강릉시,알뜰(ex),셀프,1496.0
A0010217,20210605.0,강원 강릉시,알뜰(ex),셀프,1496.0
A0010217,20210606.0,강원 강릉시,알뜰(ex),셀프,1496.0
A0010217,20210607.0,강원 강릉시,알뜰(ex),셀프,1496.0
A0011581,20210601.0,강원 강릉시,알뜰(ex),셀프,1494.0
A0011581,20210602.0,강원 강릉시,알뜰(ex),셀프,1494.0
A0011581,20210603.0,강원 강릉시,알뜰(ex),셀프,1498.0
A0011581,20210604.0,강원 강릉시,알뜰(ex),셀프,1498.0
A0011581,20210605.0,강원 강릉시,알뜰(ex),셀프,1498.0
A0011581,20210606.0,강원 강릉시,알뜰(ex),셀프,1498.0
A0011581,20210607.0,강원 강릉시,알뜰(ex),셀프,1498.0
A0013644,20210601.0,강원 강릉시,현대오일뱅크,일반,1597.0
A0013644,20210602.0,강원 강릉시,현대오일뱅크,일반,1602.0
A0013644,20210603.0,강원 강릉시,현대오일뱅크,일반,1602.0
A0013644,20210604.0,강원 강릉시,현대오일뱅크,일반,1602.0
A0013644,20210605.0,강원 강릉시,현대오일뱅크,일반,1602.0
A0013644,20210606.0,강원 강릉시,현대오일뱅크,일반,1607.0
A0013644,20210607.0,강원 강릉시,현대오일뱅크,일반,1607.0
A0010532,20210601.0,강원 강릉시,GS칼텍스,셀프,1556.0
A0010532,20210602.0,강원 강릉시,GS칼텍스,셀프,1556.0
A0010532,20210603.0,강원 강릉시,GS칼텍스,셀프,1556.0
A0010532,20210604.0,강원 강릉시,GS칼텍스,셀프,1556.0
A0010532,20210605.0,강원 강릉시,GS칼텍스,셀프,1556.0
A0010532,20210606.0,강원 강릉시,GS칼텍스,셀프,1556.0
A0010532,20210607.0,강원 강릉시,GS칼텍스,셀프,1556.0
A0011602,20210601.0,강원 강릉시,S-OIL,셀프,1523.0
A0011602,20210602.0,강원 강릉시,S-OIL,셀프,1523.0
A0011602,20210603.0,강원 강릉시,S-OIL,셀프,1523.0
A0011602,20210604.0,강원 강릉시,S-OIL,셀프,1533.0
A0011602,20210605.0,강원 강릉시,S-OIL,셀프,1543.0
A0011602,20210606.0,강원 강릉시,S-OIL,셀프,1543.0
A0011602,20210607.0,강원 강릉시,S-OIL,셀프,1543.0
A0011804,20210601.0,강원 강릉시,GS칼텍스,셀프,1523.0
A0011804,20210602.0,강원 강릉시,GS칼텍스,셀프,1523.0
A0011804,20210603.0,강원 강릉시,GS칼텍스,셀프,1523.0
A0011804,20210604.0,강원 강릉시,GS칼텍스,셀프,1533.0
A0011804,20210605.0,강원 강릉시,GS칼텍스,셀프,1533.0
A0011804,20210606.0,강원 강릉시,GS칼텍스,셀프,1533.0
A0011804,20210607.0,강원 강릉시,GS칼텍스,셀프,1533.0
A0011525,20210601.0,강원 강릉시,SK에너지,셀프,1523.0
A0011525,20210602.0,강원 강릉시,SK에너지,셀프,1523.0
A0011525,20210603.0,강원 강릉시,SK에너지,셀프,1523.0
A0011525,20210604.0,강원 강릉시,SK에너지,셀프,1523.0
A0011525,20210605.0,강원 강릉시,SK에너지,셀프,1529.0
A0011525,20210606.0,강원 강릉시,SK에너지,셀프,1529.0
A0011525,20210607.0,강원 강릉시,SK에너지,셀프,1529.0
A0011415,20210601.0,강원 강릉시,SK에너지,일반,1523.0
A0011415,20210602.0,강원 강릉시,SK에너지,일반,1523.0
A0011415,20210603.0,강원 강릉시,SK에너지,일반,1523.0
A0011415,20210604.0,강원 강릉시,SK에너지,일반,1523.0
A0011415,20210605.0,강원 강릉시,SK에너지,일반,1523.0
A0011415,20210606.0,강원 강릉시,SK에너지,일반,1523.0
A0011415,20210607.0,강원 강릉시,SK에너지,일반,1533.0
A0011455,20210601.0,강원 강릉시,S-OIL,셀프,1620.0
A0011455,20210602.0,강원 강릉시,S-OIL,셀프,1620.0
A0011455,20210603.0,강원 강릉시,S-OIL,셀프,1620.0
A0011455,20210604.0,강원 강릉시,S-OIL,셀프,1620.0
A0011455,20210605.0,강원 강릉시,S-OIL,셀프,1620.0
A0011455,20210606.0,강원 강릉시,S-OIL,셀프,1620.0
A0011455,20210607.0,강원 강릉시,S-OIL,셀프,1620.0
A0011347,20210601.0,강원 강릉시,현대오일뱅크,일반,1558.0
A0011347,20210602.0,강원 강릉시,현대오일뱅크,일반,1558.0
A0011347,20210603.0,강원 강릉시,현대오일뱅크,일반,1558.0
A0011347,20210604.0,강원 강릉시,현대오일뱅크,일반,1558.0
A0011347,20210605.0,강원 강릉시,현대오일뱅크,일반,1558.0
A0011347,20210606.0,강원 강릉시,현대오일뱅크,일반,1558.0
A0011347,20210607.0,강원 강릉시,현대오일뱅크,일반,1558.0
A0011408,20210601.0,강원 강릉시,SK에너지,셀프,1524.0
A0011408,20210602.0,강원 강릉시,SK에너지,셀프,1524.0
A0011408,20210603.0,강원 강릉시,SK에너지,셀프,1524.0
A0011408,20210604.0,강원 강릉시,SK에너지,셀프,1524.0
A0011408,20210605.0,강원 강릉시,SK에너지,셀프,1535.0
A0011408,20210606.0,강원 강릉시,SK에너지,셀프,1535.0
A0011408,20210607.0,강원 강릉시,SK에너지,셀프,1545.0
A0011343,20210601.0,강원 강릉시,GS칼텍스,일반,1585.0
A0011343,20210602.0,강원 강릉시,GS칼텍스,일반,1585.0
A0011343,20210603.0,강원 강릉시,GS칼텍스,일반,1585.0
A0011343,20210604.0,강원 강릉시,GS칼텍스,일반,1585.0
A0011343,20210605.0,강원 강릉시,GS칼텍스,일반,1585.0
A0011343,20210606.0,강원 강릉시,GS칼텍스,일반,1585.0
A0011343,20210607.0,강원 강릉시,GS칼텍스,일반,1585.0
A0011540,20210601.0,강원 강릉시,S-OIL,셀프,1534.0
A0011540,20210602.0,강원 강릉시,S-OIL,셀프,1534.0
A0011540,20210603.0,강원 강릉시,S-OIL,셀프,1534.0
A0011540,20210604.0,강원 강릉시,S-OIL,셀프,1534.0
A0011540,20210605.0,강원 강릉시,S-OIL,셀프,1534.0
A0011540,20210606.0,강원 강릉시,S-OIL,셀프,1543.0
A0011540,20210607.0,강원 강릉시,S-OIL,셀프,1543.0
A0011495,20210601.0,강원 강릉시,자가상표,일반,1645.0
A0011495,20210602.0,강원 강릉시,자가상표,일반,1645.0
A0011495,20210603.0,강원 강릉시,자가상표,일반,1645.0
A0011495,20210604.0,강원 강릉시,자가상표,일반,1645.0
A0011495,20210605.0,강원 강릉시,자가상표,일반,1645.0
A0011495,20210606.0,강원 강릉시,자가상표,일반,1645.0
A0011495,20210607.0,강원 강릉시,자가상표,일반,1645.0
A0010581,20210601.0,강원 강릉시,SK에너지,셀프,1520.0
A0010581,20210602.0,강원 강릉시,SK에너지,셀프,1520.0
A0010581,20210603.0,강원 강릉시,SK에너지,셀프,1520.0
A0010581,20210604.0,강원 강릉시,SK에너지,셀프,1520.0
A0010581,20210605.0,강원 강릉시,SK에너지,셀프,1530.0
A0010581,20210606.0,강원 강릉시,SK에너지,셀프,1530.0
A0010581,20210607.0,강원 강릉시,SK에너지,셀프,1530.0
A0011611,20210601.0,강원 강릉시,현대오일뱅크,셀프,1539.0
A0011611,20210602.0,강원 강릉시,현대오일뱅크,셀프,1539.0
A0011611,20210603.0,강원 강릉시,현대오일뱅크,셀프,1539.0
A0011611,20210604.0,강원 강릉시,현대오일뱅크,셀프,1539.0
A0011611,20210605.0,강원 강릉시,현대오일뱅크,셀프,1539.0
A0011611,20210606.0,강원 강릉시,현대오일뱅크,셀프,1539.0
A0011611,20210607.0,강원 강릉시,현대오일뱅크,셀프,1547.0
A0011553,20210601.0,강원 강릉시,NH-OIL,일반,1540.0
A0011553,20210602.0,강원 강릉시,NH-OIL,일반,1540.0
A0011553,20210603.0,강원 강릉시,NH-OIL,일반,1540.0
A0011553,20210604.0,강원 강릉시,NH-OIL,일반,1540.0
A0011553,20210605.0,강원 강릉시,NH-OIL,일반,1540.0
A0011553,20210606.0,강원 강릉시,NH-OIL,일반,1540.0
A0011553,20210607.0,강원 강릉시,NH-OIL,일반,1540.0
A0011416,20210601.0,강원 강릉시,GS칼텍스,일반,1547.0
A0011416,20210602.0,강원 강릉시,GS칼텍스,일반,1547.0
A0011416,20210603.0,강원 강릉시,GS칼텍스,일반,1547.0
A0011416,20210604.0,강원 강릉시,GS칼텍스,일반,1567.0
A0011416,20210605.0,강원 강릉시,GS칼텍스,일반,1567.0
A0011416,20210606.0,강원 강릉시,GS칼텍스,일반,1567.0
A0011416,20210607.0,강원 강릉시,GS칼텍스,일반,1567.0
A0011379,20210601.0,강원 강릉시,현대오일뱅크,일반,1585.0
A0011379,20210602.0,강원 강릉시,현대오일뱅크,일반,1585.0
A0011379,20210603.0,강원 강릉시,현대오일뱅크,일반,1585.0
A0011379,20210604.0,강원 강릉시,현대오일뱅크,일반,1585.0
A0011379,20210605.0,강원 강릉시,현대오일뱅크,일반,1585.0
A0011379,20210606.0,강원 강릉시,현대오일뱅크,일반,1585.0
A0011379,20210607.0,강원 강릉시,현대오일뱅크,일반,1585.0
A0032685,20210601.0,강원 강릉시,NH-OIL,일반,1540.0
A0032685,20210602.0,강원 강릉시,NH-OIL,일반,1540.0
A0032685,20210603.0,강원 강릉시,NH-OIL,일반,1540.0
A0032685,20210604.0,강원 강릉시,NH-OIL,일반,1540.0
A0032685,20210605.0,강원 강릉시,NH-OIL,일반,1540.0
A0032685,20210606.0,강원 강릉시,NH-OIL,일반,1540.0
A0032685,20210607.0,강원 강릉시,NH-OIL,일반,1540.0
A0011593,20210601.0,강원 강릉시,GS칼텍스,셀프,1529.0
A0011593,20210602.0,강원 강릉시,GS칼텍스,셀프,1529.0
A0011593,20210603.0,강원 강릉시,GS칼텍스,셀프,1539.0
A0011593,20210604.0,강원 강릉시,GS칼텍스,셀프,1539.0
A0011593,20210605.0,강원 강릉시,GS칼텍스,셀프,1539.0
A0011593,20210606.0,강원 강릉시,GS칼텍스,셀프,1539.0
A0011593,20210607.0,강원 강릉시,GS칼텍스,셀프,1548.0
A0010539,20210601.0,강원 강릉시,SK에너지,셀프,1525.0
A0010539,20210602.0,강원 강릉시,SK에너지,셀프,1525.0
A0010539,20210603.0,강원 강릉시,SK에너지,셀프,1525.0
A0010539,20210604.0,강원 강릉시,SK에너지,셀프,1525.0
A0010539,20210605.0,강원 강릉시,SK에너지,셀프,1540.0
A0010539,20210606.0,강원 강릉시,SK에너지,셀프,1540.0
A0010539,20210607.0,강원 강릉시,SK에너지,셀프,1540.0
A0011368,20210601.0,강원 강릉시,S-OIL,셀프,1545.0
A0011368,20210602.0,강원 강릉시,S-OIL,셀프,1545.0
A0011368,20210603.0,강원 강릉시,S-OIL,셀프,1545.0
A0011368,20210604.0,강원 강릉시,S-OIL,셀프,1545.0
A0011368,20210605.0,강원 강릉시,S-OIL,셀프,1575.0
A0011368,20210606.0,강원 강릉시,S-OIL,셀프,1575.0
A0011368,20210607.0,강원 강릉시,S-OIL,셀프,1575.0
A0011349,20210601.0,강원 강릉시,자가상표,일반,1575.0
A0011349,20210602.0,강원 강릉시,자가상표,일반,1575.0
A0011349,20210603.0,강원 강릉시,자가상표,일반,1575.0
A0011349,20210604.0,강원 강릉시,자가상표,일반,1575.0
A0011349,20210605.0,강원 강릉시,자가상표,일반,1575.0
A0011349,20210606.0,강원 강릉시,자가상표,일반,1575.0
A0011349,20210607.0,강원 강릉시,자가상표,일반,1575.0
A0011488,20210601.0,강원 강릉시,알뜰주유소,셀프,1512.0
A0011488,20210602.0,강원 강릉시,알뜰주유소,셀프,1518.0
A0011488,20210603.0,강원 강릉시,알뜰주유소,셀프,1518.0
A0011488,20210604.0,강원 강릉시,알뜰주유소,셀프,1518.0
A0011488,20210605.0,강원 강릉시,알뜰주유소,셀프,1518.0
A0011488,20210606.0,강원 강릉시,알뜰주유소,셀프,1523.0
A0011488,20210607.0,강원 강릉시,알뜰주유소,셀프,1523.0
A0011454,20210601.0,강원 강릉시,S-OIL,셀프,1534.0
A0011454,20210602.0,강원 강릉시,S-OIL,셀프,1534.0
A0011454,20210603.0,강원 강릉시,S-OIL,셀프,1534.0
A0011454,20210604.0,강원 강릉시,S-OIL,셀프,1543.0
A0011454,20210605.0,강원 강릉시,S-OIL,셀프,1543.0
A0011454,20210606.0,강원 강릉시,S-OIL,셀프,1543.0
A0011454,20210607.0,강원 강릉시,S-OIL,셀프,1543.0
A0011468,20210601.0,강원 강릉시,현대오일뱅크,셀프,1523.0
A0011468,20210602.0,강원 강릉시,현대오일뱅크,셀프,1523.0
A0011468,20210603.0,강원 강릉시,현대오일뱅크,셀프,1523.0
A0011468,20210604.0,강원 강릉시,현대오일뱅크,셀프,1523.0
A0011468,20210605.0,강원 강릉시,현대오일뱅크,셀프,1533.0
A0011468,20210606.0,강원 강릉시,현대오일뱅크,셀프,1533.0
A0011468,20210607.0,강원 강릉시,현대오일뱅크,셀프,1533.0
A0011382,20210601.0,강원 강릉시,SK에너지,일반,1595.0
A0011382,20210602.0,강원 강릉시,SK에너지,일반,1595.0
A0011382,20210603.0,강원 강릉시,SK에너지,일반,1595.0
A0011382,20210604.0,강원 강릉시,SK에너지,일반,1595.0
A0011382,20210605.0,강원 강릉시,SK에너지,일반,1595.0
A0011382,20210606.0,강원 강릉시,SK에너지,일반,1595.0
A0011382,20210607.0,강원 강릉시,SK에너지,일반,1625.0
A0011448,20210601.0,강원 강릉시,S-OIL,일반,1600.0
A0011448,20210602.0,강원 강릉시,S-OIL,일반,1600.0
A0011448,20210603.0,강원 강릉시,S-OIL,일반,1600.0
A0011448,20210604.0,강원 강릉시,S-OIL,일반,1600.0
A0011448,20210605.0,강원 강릉시,S-OIL,일반,1600.0
A0011448,20210606.0,강원 강릉시,S-OIL,일반,1600.0
A0011448,20210607.0,강원 강릉시,S-OIL,일반,1600.0
A0011612,20210601.0,강원 강릉시,SK에너지,셀프,1540.0
A0011612,20210602.0,강원 강릉시,SK에너지,셀프,1540.0
A0011612,20210603.0,강원 강릉시,SK에너지,셀프,1540.0
A0011612,20210604.0,강원 강릉시,SK에너지,셀프,1540.0
A0011612,20210605.0,강원 강릉시,SK에너지,셀프,1540.0
A0011612,20210606.0,강원 강릉시,SK에너지,셀프,1560.0
A0011612,20210607.0,강원 강릉시,SK에너지,셀프,1560.0
A0011608,20210601.0,강원 강릉시,알뜰(ex),셀프,1499.0
A0011608,20210602.0,강원 강릉시,알뜰(ex),셀프,1502.0
A0011608,20210603.0,강원 강릉시,알뜰(ex),셀프,1502.0
A0011608,20210604.0,강원 강릉시,알뜰(ex),셀프,1502.0
A0011608,20210605.0,강원 강릉시,알뜰(ex),셀프,1502.0
A0011608,20210606.0,강원 강릉시,알뜰(ex),셀프,1502.0
A0011608,20210607.0,강원 강릉시,알뜰(ex),셀프,1502.0
A0011563,20210601.0,강원 강릉시,현대오일뱅크,일반,1570.0
A0011563,20210602.0,강원 강릉시,현대오일뱅크,일반,1570.0
A0011563,20210603.0,강원 강릉시,현대오일뱅크,일반,1570.0
A0011563,20210604.0,강원 강릉시,현대오일뱅크,일반,1570.0
A0011563,20210605.0,강원 강릉시,현대오일뱅크,일반,1570.0
A0011563,20210606.0,강원 강릉시,현대오일뱅크,일반,1570.0
A0011563,20210607.0,강원 강릉시,현대오일뱅크,일반,1595.0
A0011546,20210601.0,강원 강릉시,NH-OIL,일반,1565.0
A0011546,20210602.0,강원 강릉시,NH-OIL,일반,1565.0
A0011546,20210603.0,강원 강릉시,NH-OIL,일반,1565.0
A0011546,20210604.0,강원 강릉시,NH-OIL,일반,1565.0
A0011546,20210605.0,강원 강릉시,NH-OIL,일반,1565.0
A0011546,20210606.0,강원 강릉시,NH-OIL,일반,1565.0
A0011546,20210607.0,강원 강릉시,NH-OIL,일반,1565.0
A0011510,20210601.0,강원 강릉시,GS칼텍스,일반,1575.0
A0011510,20210602.0,강원 강릉시,GS칼텍스,일반,1575.0
A0011510,20210603.0,강원 강릉시,GS칼텍스,일반,1575.0
A0011510,20210604.0,강원 강릉시,GS칼텍스,일반,1575.0
